"LANG","syn_index","cov_index","type"
"fl1779",18,6,"artificial"
"fl178",15,6,"artificial"
"fl1780",8,6,"artificial"
"fl1781",7,6,"artificial"
"fl1782",14,6,"artificial"
"fl1783",9,6,"artificial"
"fl1784",8,5,"artificial"
"fl1785",4,5,"artificial"
"fl1786",13,6,"artificial"
"fl1787",14,6,"artificial"
"fl1788",12,6,"artificial"
"fl1789",16,6,"artificial"
"fl179",18,6,"artificial"
"fl1790",8,6,"artificial"
"fl1791",13,6,"artificial"
"fl1792",8,6,"artificial"
"fl1793",11,6,"artificial"
"fl1794",1,5,"artificial"
"fl1795",7,6,"artificial"
"fl1796",12,6,"artificial"
"fl1797",7,5,"artificial"
"fl1798",14,6,"artificial"
"fl1799",9,6,"artificial"
"fl18",7,6,"artificial"
"fl180",0,2,"artificial"
"fl1800",11,6,"artificial"
"fl1801",1,5,"artificial"
"fl1802",15,6,"artificial"
"fl1803",6,4,"artificial"
"fl1804",5,5,"artificial"
"fl1805",8,6,"artificial"
"fl1806",1,3,"artificial"
"fl1807",5,5,"artificial"
"fl1808",15,6,"artificial"
"fl1809",0,4,"artificial"
"fl181",6,6,"artificial"
"fl1810",10,6,"artificial"
"fl1811",11,6,"artificial"
"fl1812",0,2,"artificial"
"fl1813",6,6,"artificial"
"fl1814",1,4,"artificial"
"fl1815",13,6,"artificial"
"fl1816",0,2,"artificial"
"fl1817",15,6,"artificial"
"fl1818",6,5,"artificial"
"fl1819",6,6,"artificial"
"fl182",13,6,"artificial"
"fl1820",7,6,"artificial"
"fl1821",2,6,"artificial"
"fl1822",14,6,"artificial"
"fl1823",0,3,"artificial"
"fl1824",2,3,"artificial"
"fl1825",4,6,"artificial"
"fl1826",11,6,"artificial"
"fl1827",0,5,"artificial"
"fl1828",6,6,"artificial"
"fl1829",6,5,"artificial"
"fl183",0,5,"artificial"
"fl1830",0,2,"artificial"
"fl1831",3,5,"artificial"
"fl1832",6,5,"artificial"
"fl1833",6,5,"artificial"
"fl1834",19,6,"artificial"
"fl1835",7,6,"artificial"
"fl1836",10,6,"artificial"
"fl1837",0,2,"artificial"
"fl1838",10,6,"artificial"
"fl1839",11,6,"artificial"
"fl184",1,5,"artificial"
"fl1840",13,6,"artificial"
"fl1841",12,6,"artificial"
"fl1842",0,3,"artificial"
"fl1843",2,5,"artificial"
"fl1844",5,5,"artificial"
"fl1845",0,3,"artificial"
"fl1846",12,6,"artificial"
"fl1847",7,6,"artificial"
"fl1848",0,4,"artificial"
"fl1849",11,6,"artificial"
"fl185",16,6,"artificial"
"fl1850",10,6,"artificial"
"fl1851",6,6,"artificial"
"fl1852",10,6,"artificial"
"fl1853",6,5,"artificial"
"fl1854",15,6,"artificial"
"fl1855",4,4,"artificial"
"fl1856",5,6,"artificial"
"fl1857",7,6,"artificial"
"fl1858",0,5,"artificial"
"fl1859",7,6,"artificial"
"fl186",0,3,"artificial"
"fl1860",15,6,"artificial"
"fl1861",7,5,"artificial"
"fl1862",9,6,"artificial"
"fl1863",8,6,"artificial"
"fl1864",7,6,"artificial"
"fl1865",0,3,"artificial"
"fl1866",5,5,"artificial"
"fl1867",0,4,"artificial"
"fl1868",16,6,"artificial"
"fl1869",10,6,"artificial"
"fl187",0,1,"artificial"
"fl1870",4,5,"artificial"
"fl1871",7,6,"artificial"
"fl1872",12,6,"artificial"
"fl1873",3,5,"artificial"
"fl1874",3,4,"artificial"
"fl1875",0,5,"artificial"
"fl1876",8,6,"artificial"
"fl1877",15,6,"artificial"
"fl1878",1,5,"artificial"
"fl1879",5,5,"artificial"
"fl188",0,3,"artificial"
"fl1880",9,6,"artificial"
"fl1881",5,6,"artificial"
"fl1882",0,1,"artificial"
"fl1883",14,6,"artificial"
"fl1884",18,6,"artificial"
"fl1885",4,5,"artificial"
"fl1886",0,5,"artificial"
"fl1887",0,2,"artificial"
"fl1888",0,5,"artificial"
"fl1889",2,5,"artificial"
"fl189",3,5,"artificial"
"fl1890",3,5,"artificial"
"fl1891",8,6,"artificial"
"fl1892",7,6,"artificial"
"fl1893",0,1,"artificial"
"fl1894",1,5,"artificial"
"fl1895",11,5,"artificial"
"fl1896",11,6,"artificial"
"fl1897",10,6,"artificial"
"fl1898",7,6,"artificial"
"fl1899",5,6,"artificial"
"fl19",7,6,"artificial"
"fl190",3,6,"artificial"
"fl1900",4,6,"artificial"
"fl1901",10,6,"artificial"
"fl1902",0,4,"artificial"
"fl1903",1,5,"artificial"
"fl1904",9,6,"artificial"
"fl1905",4,5,"artificial"
"fl1906",8,5,"artificial"
"fl1907",11,6,"artificial"
"fl1908",7,6,"artificial"
"fl1909",0,6,"artificial"
"fl191",6,6,"artificial"
"fl1910",18,6,"artificial"
"fl1911",0,3,"artificial"
"fl1912",3,5,"artificial"
"fl1913",2,3,"artificial"
"fl1914",0,4,"artificial"
"fl1915",0,3,"artificial"
"fl1916",6,5,"artificial"
"fl1917",1,4,"artificial"
"fl1918",17,6,"artificial"
"fl1919",5,5,"artificial"
"fl192",10,6,"artificial"
"fl1920",1,4,"artificial"
"fl1921",0,4,"artificial"
"fl1922",0,3,"artificial"
"fl1923",15,6,"artificial"
"fl1924",10,6,"artificial"
"fl1925",3,5,"artificial"
"fl1926",3,6,"artificial"
"fl1927",10,6,"artificial"
"fl1928",4,6,"artificial"
"fl1929",2,6,"artificial"
"fl193",2,6,"artificial"
"fl1930",4,5,"artificial"
"fl1931",12,6,"artificial"
"fl1932",12,6,"artificial"
"fl1933",10,6,"artificial"
"fl1934",0,3,"artificial"
"fl1935",0,2,"artificial"
"fl1936",0,2,"artificial"
"fl1937",12,6,"artificial"
"fl1938",8,6,"artificial"
"fl1939",7,6,"artificial"
"fl194",0,3,"artificial"
"fl1940",19,6,"artificial"
"fl1941",6,6,"artificial"
"fl1942",19,6,"artificial"
"fl1943",5,6,"artificial"
"fl1944",6,5,"artificial"
"fl1945",7,6,"artificial"
"fl1946",15,6,"artificial"
"fl1947",20,6,"artificial"
"fl1948",6,4,"artificial"
"fl1949",21,6,"artificial"
"fl195",3,5,"artificial"
"fl1950",10,5,"artificial"
"fl1951",3,4,"artificial"
"fl1952",11,6,"artificial"
"fl1953",10,6,"artificial"
"fl1954",3,6,"artificial"
"fl1955",13,6,"artificial"
"fl1956",12,6,"artificial"
"fl1957",0,5,"artificial"
"fl1958",10,6,"artificial"
"fl1959",0,5,"artificial"
"fl196",15,6,"artificial"
"fl1960",12,5,"artificial"
"fl1961",0,3,"artificial"
"fl1962",11,5,"artificial"
"fl1963",22,6,"artificial"
"fl1964",9,6,"artificial"
"fl1965",2,5,"artificial"
"fl1966",3,3,"artificial"
"fl1967",0,5,"artificial"
"fl1968",5,6,"artificial"
"fl1969",15,6,"artificial"
"fl197",5,6,"artificial"
"fl1970",1,4,"artificial"
"fl1971",0,1,"artificial"
"fl1972",3,6,"artificial"
"fl1973",6,6,"artificial"
"fl1974",0,4,"artificial"
"fl1975",19,6,"artificial"
"fl1976",5,5,"artificial"
"fl1977",16,6,"artificial"
"fl1978",7,6,"artificial"
"fl1979",5,6,"artificial"
"fl198",3,5,"artificial"
"fl1980",20,6,"artificial"
"fl1981",1,4,"artificial"
"fl1982",6,6,"artificial"
"fl1983",1,3,"artificial"
"fl1984",0,3,"artificial"
"fl1985",5,6,"artificial"
"fl1986",7,6,"artificial"
"fl1987",10,6,"artificial"
"fl1988",1,5,"artificial"
"fl1989",7,4,"artificial"
"fl199",6,5,"artificial"
"fl1990",0,1,"artificial"
"fl1991",5,6,"artificial"
"fl1992",6,5,"artificial"
"fl1993",0,5,"artificial"
"fl1994",9,6,"artificial"
"fl1995",14,6,"artificial"
"fl1996",2,5,"artificial"
"fl1997",22,6,"artificial"
"fl1998",2,5,"artificial"
"fl1999",0,3,"artificial"
"fl2",0,5,"artificial"
"fl20",3,4,"artificial"
"fl200",7,6,"artificial"
"fl2000",9,6,"artificial"
"fl2001",3,5,"artificial"
"fl2002",5,6,"artificial"
"fl2003",11,6,"artificial"
"fl2004",0,2,"artificial"
"fl2005",17,6,"artificial"
"fl2006",1,5,"artificial"
"fl2007",0,2,"artificial"
"fl2008",5,6,"artificial"
"fl2009",9,6,"artificial"
"fl201",17,6,"artificial"
"fl2010",9,6,"artificial"
"fl2011",10,6,"artificial"
"fl2012",16,6,"artificial"
"fl2013",1,3,"artificial"
"fl2014",3,5,"artificial"
"fl2015",4,5,"artificial"
"fl2016",16,6,"artificial"
"fl2017",7,4,"artificial"
"fl2018",8,6,"artificial"
"fl2019",6,6,"artificial"
"fl202",10,6,"artificial"
"fl2020",9,6,"artificial"
"fl2021",1,4,"artificial"
"fl2022",4,6,"artificial"
"fl2023",11,6,"artificial"
"fl2024",0,2,"artificial"
"fl2025",8,5,"artificial"
"fl2026",14,6,"artificial"
"fl2027",18,6,"artificial"
"fl2028",6,6,"artificial"
"fl2029",13,6,"artificial"
"fl203",10,6,"artificial"
"fl2030",0,3,"artificial"
"fl2031",1,6,"artificial"
"fl2032",2,6,"artificial"
"fl2033",18,6,"artificial"
"fl2034",1,5,"artificial"
"fl2035",0,3,"artificial"
"fl2036",4,6,"artificial"
"fl2037",3,6,"artificial"
"fl2038",1,5,"artificial"
"fl2039",7,6,"artificial"
"fl204",3,5,"artificial"
"fl2040",16,6,"artificial"
"fl2041",12,6,"artificial"
"fl2042",0,3,"artificial"
"fl2043",0,4,"artificial"
"fl2044",13,6,"artificial"
"fl2045",0,1,"artificial"
"fl2046",14,6,"artificial"
"fl2047",7,6,"artificial"
"fl2048",3,5,"artificial"
"fl2049",4,5,"artificial"
"fl205",16,6,"artificial"
"fl2050",5,6,"artificial"
"fl2051",1,6,"artificial"
"fl2052",6,6,"artificial"
"fl2053",11,6,"artificial"
"fl2054",10,6,"artificial"
"fl2055",9,6,"artificial"
"fl2056",0,3,"artificial"
"fl2057",5,6,"artificial"
"fl2058",0,5,"artificial"
"fl2059",16,6,"artificial"
"fl206",0,6,"artificial"
"fl2060",15,6,"artificial"
"fl2061",18,6,"artificial"
"fl2062",15,6,"artificial"
"fl2063",12,6,"artificial"
"fl2064",17,6,"artificial"
"fl2065",3,6,"artificial"
"fl2066",1,4,"artificial"
"fl2067",8,6,"artificial"
"fl2068",17,6,"artificial"
"fl2069",1,3,"artificial"
"fl207",0,3,"artificial"
"fl2070",6,6,"artificial"
"fl2071",14,6,"artificial"
"fl2072",12,6,"artificial"
"fl2073",0,4,"artificial"
"fl2074",11,6,"artificial"
"fl2075",2,3,"artificial"
"fl2076",0,4,"artificial"
"fl2077",0,2,"artificial"
"fl2078",6,6,"artificial"
"fl2079",12,6,"artificial"
"fl208",11,6,"artificial"
"fl2080",4,6,"artificial"
"fl2081",6,5,"artificial"
"fl2082",7,6,"artificial"
"fl2083",4,5,"artificial"
"fl2084",10,6,"artificial"
"fl2085",12,6,"artificial"
"fl2086",12,6,"artificial"
"fl2087",11,6,"artificial"
"fl2088",19,6,"artificial"
"fl2089",4,6,"artificial"
"fl209",3,5,"artificial"
"fl2090",5,6,"artificial"
"fl2091",3,5,"artificial"
"fl2092",6,5,"artificial"
"fl2093",12,6,"artificial"
"fl2094",11,6,"artificial"
"fl2095",1,3,"artificial"
"fl2096",6,5,"artificial"
"fl2097",9,6,"artificial"
"fl2098",1,6,"artificial"
"fl2099",7,6,"artificial"
"fl21",0,3,"artificial"
"fl210",4,6,"artificial"
"fl2100",1,5,"artificial"
"fl2101",0,4,"artificial"
"fl2102",2,6,"artificial"
"fl2103",16,6,"artificial"
"fl2104",6,6,"artificial"
"fl2105",6,5,"artificial"
"fl2106",0,3,"artificial"
"fl2107",18,6,"artificial"
"fl2108",4,6,"artificial"
"fl2109",8,6,"artificial"
"fl211",2,5,"artificial"
"fl2110",7,6,"artificial"
"fl2111",17,6,"artificial"
"fl2112",10,6,"artificial"
"fl2113",14,6,"artificial"
"fl2114",9,6,"artificial"
"fl2115",22,6,"artificial"
"fl2116",0,3,"artificial"
"fl2117",0,2,"artificial"
"fl2118",4,5,"artificial"
"fl2119",13,6,"artificial"
"fl212",14,6,"artificial"
"fl2120",9,5,"artificial"
"fl2121",4,5,"artificial"
"fl2122",18,6,"artificial"
"fl2123",0,1,"artificial"
"fl2124",7,5,"artificial"
"fl2125",0,4,"artificial"
"fl2126",5,6,"artificial"
"fl2127",5,6,"artificial"
"fl2128",2,5,"artificial"
"fl2129",9,6,"artificial"
"fl213",14,6,"artificial"
"fl2130",10,5,"artificial"
"fl2131",20,6,"artificial"
"fl2132",14,6,"artificial"
"fl2133",17,6,"artificial"
"fl2134",0,2,"artificial"
"fl2135",15,6,"artificial"
"fl2136",0,5,"artificial"
"fl2137",0,2,"artificial"
"fl2138",14,6,"artificial"
"fl2139",5,6,"artificial"
"fl214",7,6,"artificial"
"fl2140",11,6,"artificial"
"fl2141",0,2,"artificial"
"fl2142",0,4,"artificial"
"fl2143",19,6,"artificial"
"fl2144",15,5,"artificial"
"fl2145",0,4,"artificial"
"fl2146",10,6,"artificial"
"fl2147",7,5,"artificial"
"fl2148",2,5,"artificial"
"fl2149",18,6,"artificial"
"fl215",4,5,"artificial"
"fl2150",14,6,"artificial"
"fl2151",7,5,"artificial"
"fl2152",8,5,"artificial"
"fl2153",0,3,"artificial"
"fl2154",2,6,"artificial"
"fl2155",7,6,"artificial"
"fl2156",13,6,"artificial"
"fl2157",13,6,"artificial"
"fl2158",2,5,"artificial"
"fl2159",1,5,"artificial"
"fl216",18,6,"artificial"
"fl2160",10,6,"artificial"
"fl2161",23,6,"artificial"
"fl2162",2,6,"artificial"
"fl2163",15,6,"artificial"
"fl2164",1,3,"artificial"
"fl2165",5,6,"artificial"
"fl2166",4,5,"artificial"
"fl2167",1,5,"artificial"
"fl2168",3,6,"artificial"
"fl2169",8,5,"artificial"
"fl217",12,6,"artificial"
"fl2170",13,6,"artificial"
"fl2171",0,2,"artificial"
"fl2172",5,6,"artificial"
"fl2173",8,6,"artificial"
"fl2174",6,5,"artificial"
"fl2175",8,6,"artificial"
"fl2176",0,3,"artificial"
"fl2177",2,4,"artificial"
"fl2178",9,5,"artificial"
"fl2179",12,6,"artificial"
"fl218",18,6,"artificial"
"fl2180",12,5,"artificial"
"fl2181",9,6,"artificial"
"fl2182",10,6,"artificial"
"fl2183",14,6,"artificial"
"fl2184",10,6,"artificial"
"fl2185",5,5,"artificial"
"fl2186",6,6,"artificial"
"fl2187",12,6,"artificial"
"fl2188",14,6,"artificial"
"fl2189",12,6,"artificial"
"fl219",0,4,"artificial"
"fl2190",16,6,"artificial"
"fl2191",0,1,"artificial"
"fl2192",4,5,"artificial"
"fl2193",2,2,"artificial"
"fl2194",0,4,"artificial"
"fl2195",3,5,"artificial"
"fl2196",13,6,"artificial"
"fl2197",8,6,"artificial"
"fl2198",10,6,"artificial"
"fl2199",2,5,"artificial"
"fl22",14,6,"artificial"
"fl220",3,6,"artificial"
"fl2200",18,6,"artificial"
"fl2201",0,4,"artificial"
"fl2202",14,6,"artificial"
"fl2203",0,3,"artificial"
"fl2204",11,5,"artificial"
"fl2205",14,6,"artificial"
"fl2206",2,6,"artificial"
"fl2207",14,6,"artificial"
"fl2208",7,6,"artificial"
"fl2209",0,4,"artificial"
"fl221",12,6,"artificial"
"fl2210",6,5,"artificial"
"fl2211",13,6,"artificial"
"fl2212",6,6,"artificial"
"fl2213",9,6,"artificial"
"fl2214",15,6,"artificial"
"fl2215",9,6,"artificial"
"fl2216",16,6,"artificial"
"fl2217",5,6,"artificial"
"fl2218",0,1,"artificial"
"fl2219",15,6,"artificial"
"fl222",2,3,"artificial"
"fl2220",0,5,"artificial"
"fl2221",0,3,"artificial"
"fl2222",3,5,"artificial"
"fl2223",8,6,"artificial"
"fl2224",16,6,"artificial"
"fl2225",10,6,"artificial"
"fl2226",6,6,"artificial"
"fl2227",16,6,"artificial"
"fl2228",5,6,"artificial"
"fl2229",3,5,"artificial"
"fl223",12,6,"artificial"
"fl2230",8,6,"artificial"
"fl2231",0,5,"artificial"
"fl2232",8,5,"artificial"
"fl2233",7,5,"artificial"
"fl2234",2,4,"artificial"
"fl2235",0,3,"artificial"
"fl2236",0,2,"artificial"
"fl2237",1,2,"artificial"
"fl2238",3,6,"artificial"
"fl2239",15,6,"artificial"
"fl224",12,6,"artificial"
"fl2240",15,6,"artificial"
"fl2241",14,6,"artificial"
"fl2242",0,3,"artificial"
"fl2243",7,6,"artificial"
"fl2244",6,6,"artificial"
"fl2245",8,6,"artificial"
"fl2246",3,6,"artificial"
"fl2247",13,6,"artificial"
"fl2248",2,3,"artificial"
"fl2249",13,6,"artificial"
"fl225",1,5,"artificial"
"fl2250",5,5,"artificial"
"fl2251",14,6,"artificial"
"fl2252",5,6,"artificial"
"fl2253",13,5,"artificial"
"fl2254",3,5,"artificial"
"fl2255",11,6,"artificial"
"fl2256",7,5,"artificial"
"fl2257",16,6,"artificial"
"fl2258",11,6,"artificial"
"fl2259",2,6,"artificial"
"fl226",3,4,"artificial"
"fl2260",12,6,"artificial"
"fl2261",0,1,"artificial"
"fl2262",14,6,"artificial"
"fl2263",14,6,"artificial"
"fl2264",8,6,"artificial"
"fl2265",2,6,"artificial"
"fl2266",14,6,"artificial"
"fl2267",8,6,"artificial"
"fl2268",0,2,"artificial"
"fl2269",0,3,"artificial"
"fl227",3,4,"artificial"
"fl2270",4,5,"artificial"
"fl2271",18,6,"artificial"
"fl2272",10,5,"artificial"
"fl2273",4,6,"artificial"
"fl2274",13,6,"artificial"
"fl2275",7,6,"artificial"
"fl2276",1,3,"artificial"
"fl2277",10,6,"artificial"
"fl2278",0,5,"artificial"
"fl2279",0,4,"artificial"
"fl228",6,6,"artificial"
"fl2280",0,3,"artificial"
"fl2281",6,6,"artificial"
"fl2282",12,6,"artificial"
"fl2283",18,6,"artificial"
"fl2284",6,5,"artificial"
"fl2285",19,6,"artificial"
"fl2286",0,3,"artificial"
"fl2287",0,2,"artificial"
"fl2288",0,4,"artificial"
"fl2289",2,6,"artificial"
"fl229",9,6,"artificial"
"fl2290",2,6,"artificial"
"fl2291",0,4,"artificial"
"fl2292",12,6,"artificial"
"fl2293",6,5,"artificial"
"fl2294",12,6,"artificial"
"fl2295",8,6,"artificial"
"fl2296",0,3,"artificial"
"fl2297",2,4,"artificial"
"fl2298",9,6,"artificial"
"fl2299",10,6,"artificial"
"fl23",6,5,"artificial"
"fl230",0,4,"artificial"
"fl2300",7,5,"artificial"
"fl2301",17,6,"artificial"
"fl2302",16,6,"artificial"
"fl2303",10,6,"artificial"
"fl2304",16,6,"artificial"
"fl2305",2,4,"artificial"
"fl2306",0,5,"artificial"
"fl2307",20,6,"artificial"
"fl2308",6,5,"artificial"
"fl2309",7,5,"artificial"
"fl231",14,6,"artificial"
"fl2310",2,5,"artificial"
"fl2311",18,6,"artificial"
"fl2312",3,5,"artificial"
"fl2313",9,6,"artificial"
"fl2314",9,6,"artificial"
"fl2315",11,6,"artificial"
"fl2316",0,2,"artificial"
"fl2317",5,4,"artificial"
"fl2318",4,6,"artificial"
"fl2319",10,6,"artificial"
"fl232",7,6,"artificial"
"fl2320",9,6,"artificial"
"fl2321",9,5,"artificial"
"fl2322",0,3,"artificial"
"fl2323",14,6,"artificial"
"fl2324",10,6,"artificial"
"fl2325",10,6,"artificial"
"fl2326",13,6,"artificial"
"fl2327",12,6,"artificial"
"fl2328",3,5,"artificial"
"fl2329",11,6,"artificial"
"fl233",6,5,"artificial"
"fl2330",6,6,"artificial"
"fl2331",6,6,"artificial"
"fl2332",5,4,"artificial"
"fl2333",12,6,"artificial"
"fl2334",8,6,"artificial"
"fl2335",1,3,"artificial"
"fl2336",5,5,"artificial"
"fl2337",3,5,"artificial"
"fl2338",11,6,"artificial"
"fl2339",6,6,"artificial"
"fl234",1,4,"artificial"
"fl2340",9,6,"artificial"
"fl2341",11,6,"artificial"
"fl2342",5,5,"artificial"
"fl2343",4,4,"artificial"
"fl2344",12,6,"artificial"
"fl2345",17,6,"artificial"
"fl2346",15,6,"artificial"
"fl2347",1,4,"artificial"
"fl2348",14,6,"artificial"
"fl2349",2,6,"artificial"
"fl235",20,5,"artificial"
"fl2350",15,6,"artificial"
"fl2351",6,6,"artificial"
"fl2352",3,5,"artificial"
"fl2353",3,5,"artificial"
"fl2354",6,6,"artificial"
"fl2355",0,2,"artificial"
"fl2356",0,5,"artificial"
"fl2357",18,6,"artificial"
"fl2358",10,6,"artificial"
"fl2359",11,6,"artificial"
"fl236",0,3,"artificial"
"fl2360",11,6,"artificial"
"fl2361",0,4,"artificial"
"fl2362",16,6,"artificial"
"fl2363",4,5,"artificial"
"fl2364",3,6,"artificial"
"fl2365",12,6,"artificial"
"fl2366",3,6,"artificial"
"fl2367",4,6,"artificial"
"fl2368",6,6,"artificial"
"fl2369",0,3,"artificial"
"fl237",8,5,"artificial"
"fl2370",1,6,"artificial"
"fl2371",2,4,"artificial"
"fl2372",8,6,"artificial"
"fl2373",5,6,"artificial"
"fl2374",7,6,"artificial"
"fl2375",9,6,"artificial"
"fl2376",1,4,"artificial"
"fl2377",8,6,"artificial"
"fl2378",5,6,"artificial"
"fl2379",14,6,"artificial"
"fl238",13,6,"artificial"
"fl2380",12,6,"artificial"
"fl2381",0,2,"artificial"
"fl2382",21,6,"artificial"
"fl2383",6,5,"artificial"
"fl2384",20,6,"artificial"
"fl2385",13,6,"artificial"
"fl2386",2,5,"artificial"
"fl2387",2,5,"artificial"
"fl2388",5,4,"artificial"
"fl2389",8,5,"artificial"
"fl239",13,6,"artificial"
"fl2390",16,6,"artificial"
"fl2391",19,6,"artificial"
"fl2392",15,6,"artificial"
"fl2393",18,6,"artificial"
"fl2394",1,6,"artificial"
"fl2395",16,6,"artificial"
"fl2396",3,6,"artificial"
"fl2397",0,5,"artificial"
"fl2398",18,6,"artificial"
"fl2399",9,5,"artificial"
"fl24",4,6,"artificial"
"fl240",11,6,"artificial"
"fl2400",6,6,"artificial"
"fl2401",0,4,"artificial"
"fl2402",2,6,"artificial"
"fl2403",6,5,"artificial"
"fl2404",3,6,"artificial"
"fl2405",17,6,"artificial"
"fl2406",2,6,"artificial"
"fl2407",11,6,"artificial"
"fl2408",0,2,"artificial"
"fl2409",1,4,"artificial"
"fl241",2,4,"artificial"
"fl2410",17,6,"artificial"
"fl2411",5,6,"artificial"
"fl2412",3,5,"artificial"
"fl2413",12,6,"artificial"
"fl2414",0,3,"artificial"
"fl2415",16,6,"artificial"
"fl2416",5,6,"artificial"
"fl2417",0,4,"artificial"
"fl2418",0,3,"artificial"
"fl2419",11,6,"artificial"
"fl242",13,6,"artificial"
"fl2420",4,6,"artificial"
"fl2421",4,6,"artificial"
"fl2422",3,6,"artificial"
"fl2423",12,6,"artificial"
"fl2424",18,6,"artificial"
"fl2425",18,6,"artificial"
"fl2426",11,5,"artificial"
"fl2427",12,6,"artificial"
"fl2428",7,5,"artificial"
"fl2429",11,6,"artificial"
"fl243",18,6,"artificial"
"fl2430",0,3,"artificial"
"fl2431",13,6,"artificial"
"fl2432",0,3,"artificial"
"fl2433",6,5,"artificial"
"fl2434",17,6,"artificial"
"fl2435",2,5,"artificial"
"fl2436",0,4,"artificial"
"fl2437",4,5,"artificial"
"fl2438",0,5,"artificial"
"fl2439",11,6,"artificial"
"fl244",0,3,"artificial"
"fl2440",1,5,"artificial"
"fl2441",19,6,"artificial"
"fl2442",0,3,"artificial"
"fl2443",10,6,"artificial"
"fl2444",22,6,"artificial"
"fl2445",16,6,"artificial"
"fl2446",13,6,"artificial"
"fl2447",5,5,"artificial"
"fl2448",4,6,"artificial"
"fl2449",8,6,"artificial"
"fl245",1,5,"artificial"
"fl2450",14,6,"artificial"
"fl2451",0,2,"artificial"
"fl2452",11,5,"artificial"
"fl2453",0,6,"artificial"
"fl2454",0,5,"artificial"
"fl2455",1,3,"artificial"
"fl2456",0,3,"artificial"
"fl2457",0,4,"artificial"
"fl2458",12,5,"artificial"
"fl2459",7,5,"artificial"
"fl246",2,5,"artificial"
"fl2460",3,6,"artificial"
"fl2461",1,4,"artificial"
"fl2462",8,6,"artificial"
"fl2463",17,6,"artificial"
"fl2464",0,4,"artificial"
"fl2465",4,6,"artificial"
"fl2466",8,6,"artificial"
"fl2467",3,5,"artificial"
"fl2468",3,5,"artificial"
"fl2469",12,6,"artificial"
"fl247",11,6,"artificial"
"fl2470",8,6,"artificial"
"fl2471",12,6,"artificial"
"fl2472",8,6,"artificial"
"fl2473",16,6,"artificial"
"fl2474",0,6,"artificial"
"fl2475",10,6,"artificial"
"fl2476",0,2,"artificial"
"fl2477",12,6,"artificial"
"fl2478",0,5,"artificial"
"fl2479",6,6,"artificial"
"fl248",5,6,"artificial"
"fl2480",2,5,"artificial"
"fl2481",6,5,"artificial"
"fl2482",8,6,"artificial"
"fl2483",15,6,"artificial"
"fl2484",11,6,"artificial"
"fl2485",12,6,"artificial"
"fl2486",3,3,"artificial"
"fl2487",12,6,"artificial"
"fl2488",15,6,"artificial"
"fl2489",14,6,"artificial"
"fl249",6,5,"artificial"
"fl2490",0,3,"artificial"
"fl2491",0,5,"artificial"
"fl2492",16,6,"artificial"
"fl2493",8,6,"artificial"
"fl2494",1,5,"artificial"
"fl2495",14,6,"artificial"
"fl2496",19,6,"artificial"
"fl2497",9,6,"artificial"
"fl2498",11,6,"artificial"
"fl2499",0,3,"artificial"
"fl25",2,4,"artificial"
"fl250",10,6,"artificial"
"fl2500",16,6,"artificial"
"fl2501",14,6,"artificial"
"fl2502",1,5,"artificial"
"fl2503",3,6,"artificial"
"fl2504",7,6,"artificial"
"fl2505",4,6,"artificial"
"fl2506",2,5,"artificial"
"fl2507",6,5,"artificial"
"fl2508",11,6,"artificial"
"fl2509",17,6,"artificial"
"fl251",8,5,"artificial"
"fl2510",9,6,"artificial"
"fl2511",2,6,"artificial"
"fl2512",12,6,"artificial"
"fl2513",8,6,"artificial"
"fl2514",14,6,"artificial"
"fl2515",15,6,"artificial"
"fl2516",0,1,"artificial"
"fl2517",4,5,"artificial"
"fl2518",0,2,"artificial"
"fl2519",5,4,"artificial"
"fl252",18,6,"artificial"
"fl2520",0,3,"artificial"
"fl2521",3,6,"artificial"
"fl2522",0,2,"artificial"
"fl2523",15,6,"artificial"
"fl2524",5,6,"artificial"
"fl2525",0,2,"artificial"
"fl2526",0,2,"artificial"
"fl2527",4,5,"artificial"
"fl2528",7,6,"artificial"
"fl2529",11,6,"artificial"
"fl253",0,1,"artificial"
"fl2530",14,6,"artificial"
"fl2531",11,6,"artificial"
"fl2532",16,6,"artificial"
"fl2533",3,5,"artificial"
