"","LANG","ITEM","spec.know","spec.unkn","irr.nonsp","question","condit","indir.neg","dir.neg","compar","free.ch","neg.frag","Haspelmath","type"
"80713","fl8105","fl8105-3",0,1,1,0,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"69414","fl8105","fl8105-4",1,0,1,0,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"57691","fl8106","fl8106-1",1,1,1,1,1,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"77210","fl8106","fl8106-2",1,1,0,0,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"86613","fl8107","fl8107-1",1,0,0,0,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"78510","fl8107","fl8107-2",0,0,0,0,1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"79912","fl8108","fl8108-1",0,1,1,1,1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"2089","fl8108","fl8108-2",1,1,1,1,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"53116","fl8108","fl8108-3",0,1,0,0,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"33811","fl8108","fl8108-4",1,0,0,0,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"19611","fl8108","fl8108-5",1,1,0,0,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"5791410","fl8108","fl8108-6",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"10071210","fl8108","fl8108-7",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Not Haspel-ok"
"36312","fl8109","fl8109-1",0,1,0,1,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"83217","fl8109","fl8109-2",1,1,1,1,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"42616","fl8109","fl8109-3",1,0,0,1,0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"122171","fl8109","fl8109-4",1,0,0,1,1,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"89015","fl8109","fl8109-5",1,0,0,1,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"61818","fl8109","fl8109-6",1,0,0,1,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"88413","fl8109","fl8109-7",1,1,0,0,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"1017710","fl8110","fl8110-1",0,0,0,1,1,1,1,1,1,1,"Haspel-ok","Not Haspel-ok"
"2440","fl8110","fl8110-2",1,1,1,0,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"52312","fl8110","fl8110-3",0,1,0,1,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"80617","fl8110","fl8110-4",1,0,1,0,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"93815","fl8111","fl8111-1",1,0,0,1,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"72981","fl8111","fl8111-2",0,0,0,1,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"90213","fl8111","fl8111-3",1,0,1,0,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"79012","fl8112","fl8112-1",1,0,1,0,1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"67801","fl8113","fl8113-1",0,1,0,0,0,0,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"38711","fl8113","fl8113-2",0,1,0,0,0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"27913","fl8113","fl8113-3",0,1,1,0,1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"77318","fl8113","fl8113-4",0,0,1,0,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"78418","fl8113","fl8113-5",1,1,1,1,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"86213","fl8114","fl8114-1",1,0,1,1,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"97610","fl8114","fl8114-2",1,1,1,1,0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"38712","fl8114","fl8114-3",0,1,0,0,0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"97611","fl8114","fl8114-4",1,1,1,1,0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"21016","fl8115","fl8115-1",1,0,0,0,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"1591510","fl8115","fl8115-2",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"34613","fl8115","fl8115-3",1,0,0,1,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"711021","fl8116","fl8116-1",0,1,1,0,0,0,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"571151","fl8117","fl8117-1",0,1,0,1,1,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"578810","fl8117","fl8117-2",1,0,0,0,0,0,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"46311","fl8117","fl8117-3",0,1,1,1,0,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"68411","fl8118","fl8118-1",1,1,0,1,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"70810","fl8118","fl8118-2",1,1,0,0,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"1911310","fl8118","fl8118-3",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"3659","fl8118","fl8118-4",0,0,1,1,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"72710","fl8118","fl8118-5",0,1,1,0,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"47913","fl8118","fl8118-6",0,1,1,1,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"3740","fl8118","fl8118-7",0,0,1,0,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"44414","fl8119","fl8119-1",1,1,0,1,1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"3088","fl8119","fl8119-2",1,1,0,0,1,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"8240","fl8119","fl8119-3",1,0,0,0,1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"14617","fl8119","fl8119-4",1,0,0,0,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"57510","fl8119","fl8119-5",0,1,1,1,1,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"50412","fl8119","fl8119-6",1,1,1,0,1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"1911410","fl8120","fl8120-1",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"3271110","fl8120","fl8120-2",0,1,1,0,0,0,1,0,1,0,"Haspel-ok","Not Haspel-ok"
"22916","fl8120","fl8120-3",0,0,1,0,0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"48610","fl8121","fl8121-1",1,0,1,0,0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"4451610","fl8121","fl8121-2",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"23410","fl8121","fl8121-3",1,0,0,1,0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"79515","fl8121","fl8121-4",0,1,0,1,1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"96514","fl8121","fl8121-5",0,0,1,0,0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"5378","fl8121","fl8121-6",0,0,0,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"81491","fl8121","fl8121-7",1,0,1,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"72415","fl8122","fl8122-1",1,1,0,0,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"50010","fl8122","fl8122-2",1,1,0,0,1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"46918","fl8122","fl8122-3",0,0,1,0,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"38913","fl8122","fl8122-4",0,0,1,0,0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"70310","fl8122","fl8122-5",0,1,1,1,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"68412","fl8123","fl8123-1",1,1,0,1,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"2989","fl8123","fl8123-2",1,0,0,1,0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"2411510","fl8123","fl8123-3",0,0,0,0,1,1,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"68501","fl8123","fl8123-4",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"25817","fl8123","fl8123-5",1,0,0,0,0,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"41115","fl8124","fl8124-1",0,1,0,1,1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"4857","fl8125","fl8125-1",0,0,1,0,0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"177710","fl8126","fl8126-1",0,0,0,0,1,1,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"54517","fl8126","fl8126-2",0,0,0,0,0,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"76913","fl8127","fl8127-1",0,0,0,0,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"30311","fl8128","fl8128-1",0,1,1,1,0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"4951410","fl8129","fl8129-1",0,1,1,1,0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"10051610","fl8129","fl8129-2",0,0,1,1,0,1,1,1,1,1,"Haspel-ok","Not Haspel-ok"
"77610","fl8129","fl8129-3",1,1,1,0,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"58501","fl8129","fl8129-4",1,0,0,1,1,1,0,0,0,0,"Haspel-ok","Not Haspel-ok"
"43816","fl8129","fl8129-5",1,0,1,0,1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"65891","fl8130","fl8130-1",1,0,0,0,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"95117","fl8131","fl8131-1",0,1,1,0,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"61691","fl8131","fl8131-2",0,0,1,1,1,1,0,0,0,0,"Haspel-ok","Not Haspel-ok"
"48014","fl8131","fl8131-3",1,1,1,1,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"40315","fl8132","fl8132-1",0,1,0,0,1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"17010","fl8132","fl8132-2",1,0,0,1,0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"51981","fl8132","fl8132-3",0,1,1,0,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"10320","fl8132","fl8132-4",0,1,1,0,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"34212","fl8132","fl8132-5",1,0,1,0,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"7378","fl8132","fl8132-6",0,0,0,0,0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"31212","fl8133","fl8133-1",1,1,1,0,1,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"48314","fl8133","fl8133-2",0,1,0,0,0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"7930","fl8133","fl8133-3",0,1,1,1,0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"5639","fl8133","fl8133-4",1,1,1,0,1,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"4409","fl8133","fl8133-5",1,1,1,0,1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"1058","fl8133","fl8133-6",0,0,0,1,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"7585","fl8133","fl8133-7",1,0,1,0,1,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"38111","fl8134","fl8134-1",0,0,1,1,1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"2591310","fl8134","fl8134-2",0,1,0,0,0,0,0,0,1,0,"Haspel-ok","Not Haspel-ok"
"59312","fl8134","fl8134-3",0,0,0,0,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"3840","fl8134","fl8134-4",1,0,1,0,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"12913","fl8134","fl8134-5",0,0,0,0,0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"3209","fl8134","fl8134-6",1,1,1,1,1,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"60213","fl8135","fl8135-1",1,0,0,1,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"9340","fl8135","fl8135-2",0,0,1,1,1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"22816","fl8135","fl8135-3",1,1,0,0,0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"38112","fl8135","fl8135-4",0,0,1,1,1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"1731310","fl8135","fl8135-5",0,0,1,1,0,1,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"3769","fl8135","fl8135-6",1,1,1,0,1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"9367","fl8135","fl8135-7",1,1,1,0,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"97316","fl8136","fl8136-1",0,0,1,1,0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"8331610","fl8136","fl8136-2",0,0,0,0,0,0,1,0,1,1,"Haspel-ok","Not Haspel-ok"
"68681","fl8136","fl8136-3",1,0,1,1,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"86316","fl8136","fl8136-4",0,1,1,1,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"10071310","fl8137","fl8137-1",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Not Haspel-ok"
"4878","fl8137","fl8137-2",0,1,1,0,0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"9989","fl8137","fl8137-3",1,0,1,0,0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"86214","fl8138","fl8138-1",1,0,1,1,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"8738","fl8138","fl8138-2",0,1,1,0,1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"3747","fl8138","fl8138-3",1,0,1,0,1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"85215","fl8138","fl8138-4",1,1,0,0,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"59915","fl8138","fl8138-5",0,1,1,0,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"1649","fl8139","fl8139-1",1,1,0,0,0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"35912","fl8140","fl8140-1",0,1,1,0,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"66818","fl8140","fl8140-2",1,1,0,1,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"21214","fl8140","fl8140-3",1,1,0,0,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"1059","fl8140","fl8140-4",0,0,0,1,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"20810","fl8140","fl8140-5",1,1,1,1,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"78813","fl8140","fl8140-6",1,1,0,0,1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"59916","fl8141","fl8141-1",0,1,1,0,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"69514","fl8141","fl8141-2",0,1,1,0,1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"73918","fl8141","fl8141-3",0,1,0,0,0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"503182","fl8141","fl8141-4",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"98617","fl8141","fl8141-5",1,0,0,1,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"19012","fl8141","fl8141-6",1,0,1,1,1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"4658","fl8142","fl8142-1",0,0,0,0,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"74214","fl8142","fl8142-2",1,0,1,0,0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"39715","fl8142","fl8142-3",0,0,1,1,0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"30115","fl8142","fl8142-4",0,0,1,1,0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"681171","fl8142","fl8142-5",0,0,0,1,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"8250","fl8142","fl8142-6",1,0,0,0,1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"13014","fl8143","fl8143-1",1,0,0,0,0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"20212","fl8144","fl8144-1",1,0,0,1,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"36413","fl8144","fl8144-2",1,1,0,1,0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"49116","fl8144","fl8144-3",0,1,0,1,0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"80912","fl8144","fl8144-4",0,0,0,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"10140","fl8144","fl8144-5",0,0,1,0,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"20113","fl8145","fl8145-1",0,0,0,1,0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"9667","fl8145","fl8145-2",1,1,1,1,1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"86916","fl8145","fl8145-3",0,0,1,0,0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"47719","fl8145","fl8145-4",0,0,1,1,1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"27914","fl8146","fl8146-1",0,1,1,0,1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"7491610","fl8146","fl8146-2",0,0,1,1,0,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"68781","fl8146","fl8146-3",0,1,1,1,0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"2331110","fl8146","fl8146-4",0,0,0,1,0,1,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"16311","fl8146","fl8146-5",0,1,0,0,0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"85513","fl8146","fl8146-6",0,1,1,0,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"68601","fl8147","fl8147-1",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"88915","fl8147","fl8147-2",0,0,0,1,1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"81717","fl8147","fl8147-3",0,0,0,0,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"14916","fl8147","fl8147-4",0,0,1,0,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"9186","fl8148","fl8148-1",1,0,1,0,1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"62311","fl8148","fl8148-2",0,1,1,1,0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"10815","fl8148","fl8148-3",1,1,0,1,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"25212","fl8148","fl8148-4",1,1,0,1,1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"10150","fl8148","fl8148-5",0,0,1,0,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"97212","fl8148","fl8148-6",1,1,0,1,0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"122181","fl8148","fl8148-7",1,0,0,1,1,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"86411","fl8149","fl8149-1",1,1,1,1,1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"3660","fl8150","fl8150-1",1,1,0,0,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"59513","fl8150","fl8150-2",0,1,0,0,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"57414","fl8150","fl8150-3",1,0,1,1,1,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"91117","fl8150","fl8150-4",0,1,1,1,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"99311","fl8150","fl8150-5",0,0,0,0,0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"2531410","fl8150","fl8150-6",0,0,1,1,1,1,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"31911","fl8151","fl8151-1",0,1,1,1,1,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"721171","fl8152","fl8152-1",0,0,0,0,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"54214","fl8152","fl8152-2",1,0,1,1,1,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"1589","fl8152","fl8152-3",1,0,1,1,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"83121","fl8152","fl8152-4",0,1,1,1,1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"95118","fl8153","fl8153-1",0,1,1,0,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"93412","fl8153","fl8153-2",1,0,1,0,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"90116","fl8153","fl8153-3",0,0,1,0,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"64417","fl8153","fl8153-4",1,1,0,0,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"27520","fl8153","fl8153-5",0,1,0,0,1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"30211","fl8153","fl8153-6",1,0,1,1,0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"60015","fl8153","fl8153-7",1,1,1,0,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"34015","fl8154","fl8154-1",1,1,0,0,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"39114","fl8154","fl8154-2",0,1,1,0,0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"3240","fl8154","fl8154-3",1,1,1,1,1,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"2227","fl8154","fl8154-4",1,0,1,1,1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"11912","fl8154","fl8154-5",0,1,1,0,1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"61701","fl8155","fl8155-1",1,0,1,0,0,0,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"15616","fl8155","fl8155-2",1,1,0,1,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"44811","fl8155","fl8155-3",1,1,1,1,1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"24210","fl8155","fl8155-4",1,0,0,0,1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"77115","fl8155","fl8155-5",0,1,0,0,0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"10087","fl8155","fl8155-6",1,1,1,1,0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"72416","fl8156","fl8156-1",1,1,0,0,1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"4451710","fl8156","fl8156-2",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"4331110","fl8156","fl8156-3",0,0,0,0,1,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"5199","fl8157","fl8157-1",0,1,1,0,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"31717","fl8157","fl8157-2",0,0,1,1,1,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"93915","fl8157","fl8157-3",0,1,0,1,0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"34811","fl8157","fl8157-4",1,1,0,1,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"51220","fl8157","fl8157-5",1,1,1,1,1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"81671","fl8158","fl8158-1",1,1,1,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"7531110","fl8158","fl8158-2",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"9230","fl8158","fl8158-3",1,1,0,1,1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"2551310","fl8158","fl8158-4",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"66913","fl8159","fl8159-1",0,0,1,1,1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"64510","fl8159","fl8159-2",0,0,1,0,0,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"9150","fl8159","fl8159-3",0,1,0,1,1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"14012","fl8159","fl8159-4",1,1,0,1,0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"51310","fl8159","fl8159-5",0,0,0,0,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"52115","fl8159","fl8159-6",0,0,0,1,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"10714","fl8160","fl8160-1",0,1,0,1,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"102410","fl8160","fl8160-2",1,1,1,1,1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"98713","fl8160","fl8160-3",0,1,0,1,1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"3479","fl8160","fl8160-4",1,0,0,0,0,1,0,0,0,0,"Haspel-notok","Not Haspel-ok"
"95314","fl8160","fl8160-5",0,0,0,1,1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"13611","fl8161","fl8161-1",1,1,1,0,0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"16010","fl8161","fl8161-2",1,1,1,1,1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"90117","fl8161","fl8161-3",0,0,1,0,0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"51910","fl8161","fl8161-4",0,1,1,0,0,0,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"29911","fl8161","fl8161-5",0,1,0,1,0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"4331210","fl8161","fl8161-6",0,0,0,0,1,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"35016","fl8162","fl8162-1",1,0,1,1,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"34710","fl8163","fl8163-1",0,1,0,1,1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"10715","fl8163","fl8163-2",0,1,0,1,0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"60812","fl8164","fl8164-1",1,1,1,1,1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"41116","fl8164","fl8164-2",0,1,0,1,1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"81014","fl8164","fl8164-3",1,0,0,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"81410","fl8164","fl8164-4",1,0,1,1,0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"3859","fl8164","fl8164-5",0,0,0,0,0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"56410","fl8164","fl8164-6",1,1,0,0,1,1,0,0,0,1,"Haspel-notok","Not Haspel-ok"
"9676","fl8165","fl8165-1",0,1,1,0,0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"5051110","fl8165","fl8165-2",0,0,0,1,1,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"70614","fl8165","fl8165-3",1,0,0,0,0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"632161","fl8165","fl8165-4",1,1,1,0,1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
